Offer_Score,Claim_Amt,Current_Premium,Car_Price,LoanReason,JobType,Car_Age,DerogatoryMarks,Delinquencies,CredLineAge,Inquiries,CredLines,Rating_Category,CustID
0,28200,90485,123674,DebtCon,Other,1,0,1,189.7347419,2,25,41.67698554,CH00168
0,28200,58232,97555,DebtCon,Other,17,0,1,130.4507649,0,29,38.0927303,CH00169
0,28200,61038,87534,DebtCon,Other,8,0,0,137.4878193,3,30,39.3600186,CH00170
0,28200,118728,160486,DebtCon,ProfExe,7,0,0,112.5208179,2,26,34.53734229,CH00170
0,28200,44321,63050,DebtCon,Office,19,0,0,182.2473057,2,22,32.47716703,CH00171
0,28200,,117181,DebtCon,Mgr,9,0,0,170.6461537,0,26,31.60143615,CH00172
0,28200,148455,191419,HomeImp,Self,1,0,0,186.9830429,0,17,39.56330308,CH00172
0,28200,100353,131386,DebtCon,Office,9,0,0,146.0654833,0,28,38.67920763,CH00173
0,28300,,29512,HomeImp,Other,24,0,0,78.10906973,2,14,30.51328344,CH00174
0,28300,71973,119224,DebtCon,Other,4,0,0,89.37995232,2,32,39.98105906,CH00175
0,28300,130028,178918,DebtCon,Mgr,2,,,113.9426389,,39,33.44016163,CH00175
0,28300,137159,186153,DebtCon,Mgr,0,,,112.1728125,,38,29.87473149,CH00176
0,28300,145931,239990,HomeImp,ProfExe,27,0,0,357.2309538,0,19,38.26846999,CH00177
0,28400,112996,175817,DebtCon,Sales,17,0,0,303.2820551,1,31,36.2890026,CH00177
0,28400,53480,90560,DebtCon,Other,24,0,1,174.4747237,0,19,24.49083911,CH00178
0,28500,49461,83352,DebtCon,Other,21,0,0,210.0250584,0,26,37.3017641,CH00179
1,28500,108293,135317,DebtCon,Other,5,0,0,219.6152519,4,43,31.20973109,CH00179
0,28500,100145,130522,DebtCon,Office,10,0,0,137.9428692,0,29,39.07258918,CH00180
0,28600,32136,51599,DebtCon,Other,35,0,0,284.0838485,0,23,39.54773379,CH00181
0,28600,136546,185507,DebtCon,ProfExe,0,0,0,212.3140985,3,19,40.51680132,CH00182
0,28600,39009,75893,DebtCon,Mgr,12,1,0,85.62551999,6,15,33.97581441,IND00001
0,28600,105907,156126,DebtCon,ProfExe,10,0,0,165.090735,1,17,33.23130088,IND00003
0,28700,137247,186685,DebtCon,Mgr,0,,,110.4950024,,39,30.85972433,IND00005
0,28700,67951,106093,DebtCon,ProfExe,11,0,0,263.7439223,0,32,40.21223483,IND00007
1,28700,25190,59841,DebtCon,Office,1,0,1,201.1767833,0,11,35.72928694,IND00009
0,28800,204455,245685,HomeImp,Other,8,0,0,123.3967471,1,42,42.34547139,IND00011
0,28800,,121560,DebtCon,Mgr,8,1,0,175.2063398,0,26,31.61203845,IND00013
0,28800,134144,185910,DebtCon,Mgr,2,,,122.5038922,,39,30.33821943,IND00015
0,28800,30357,56776,DebtCon,Other,35,0,0,294.4200214,0,22,37.53746125,IND00017
0,28900,225000,285000,DebtCon,ProfExe,15,0,1,258.7333333,2,26,,IND00019
0,28900,91683,127833,DebtCon,ProfExe,0,1,0,187.2424028,3,37,33.16875685,IND00020
0,28900,75887,117989,DebtCon,Other,4,0,0,92.09054215,2,32,40.77888843,IND00022
0,28900,109888,182229,DebtCon,Sales,16,0,0,302.2264177,1,30,33.3190619,IND00024
0,29000,152065,192445,HomeImp,Self,2,0,0,166.9485683,0,16,41.56383925,IND00026
0,29200,50105,83815,DebtCon,Other,21,0,0,188.2010287,0,26,35.59575067,IND00028
0,29400,109457,145453,DebtCon,Other,15,0,0,222.858711,1,40,40.69741846,IND00030
0,29500,232801,289260,DebtCon,ProfExe,13,0,0,264.4315076,2,25,26.98136309,IND00032
0,29700,100657,148653,DebtCon,Other,14,0,0,221.9253115,0,40,42.30290733,IND00034
0,29900,135955,182161,DebtCon,ProfExe,0,0,0,235.3710385,2,18,38.69974659,IND00036
0,30000,77853,114746,HomeImp,Other,6,,,114.5837225,10,21,43.29474364,IND00038
0,30000,79044,118685,DebtCon,Mgr,12,0,0,92.11887554,1,34,27.22498526,IND00039
0,30000,187000,293000,DebtCon,Other,28,0,0,156.6333333,0,23,,IND00041
0,30000,48000,97000,DebtCon,Office,3,0,0,173.5,2,25,,IND00043
1,30000,,46200,,,0,1,3,200.9333333,10,15,,IND00045
0,30000,109583,153132,DebtCon,ProfExe,10,0,0,162.3840072,1,16,33.76030524,IND00047
0,30000,15214,38094,DebtCon,Other,26,0,0,199.4697909,0,15,39.5498738,IND00049
0,30000,20000,38000,DebtCon,Other,0.9,0,0,59.83333333,0,7,,IND00051
0,30100,24350,40356,DebtCon,Other,0,0,0,81.8402502,0,6,13.40999565,IND00053
0,30100,138322,186139,DebtCon,ProfExe,2,0,0,215.750868,2,19,39.1891416,IND00055
0,30100,228006,285921,DebtCon,ProfExe,15,0,0,250.5398841,2,25,27.81329141,IND00057
0,30200,20956,39333,DebtCon,Other,0,1,0,73.39179752,0,7,13.49536737,IND00058
0,30200,34955,79556,DebtCon,Other,8,,,121.0233134,,23,32.8045306,IND00060
1,30300,,52545,,,1,1,3,187.7221845,10,15,2.594364447,IND00062
0,30300,54352,79302,DebtCon,Office,0,0,0,152.2027769,3,19,41.62936282,IND00064
0,30300,109859,153240,DebtCon,ProfExe,10,0,0,172.6879798,0,17,34.54949648,IND00066
0,30400,40386,68120,DebtCon,Mgr,12,1,0,98.82015368,5,15,34.02025719,IND00068
0,30500,77246,121758,DebtCon,Mgr,10,0,0,79.21417248,0,34,26.52174054,IND00070
0,30500,57516,103086,DebtCon,Office,3,0,0,166.1995272,2,24,37.81408909,IND00072
0,30500,113822,148478,DebtCon,ProfExe,10,0,0,165.7882784,0,16,31.16320701,IND00074
0,30500,138082,181157,DebtCon,ProfExe,2,1,0,219.2473072,1,19,40.87469852,IND00076
0,30600,231344,284199,DebtCon,ProfExe,7,0,1,202.5286035,0,29,15.82390006,IND00077
0,30700,14834,64870,DebtCon,Other,1,0,0,99.70436212,1,5,36.69232406,IND00079
0,30800,129062,176389,DebtCon,Mgr,13,0,0,184.3193761,2,28,40.89430209,IND00081
0,30800,15428,45495,DebtCon,Other,28,0,0,200.5091243,0,15,42.38798551,IND00083
1,30800,147577,187129,DebtCon,Office,11,0,0,,0,0,42.36225264,IND00085
0,30800,21172,37333,DebtCon,Other,30,0,0,208.4986963,0,15,41.35817107,IND00087
0,30900,230978,291013,DebtCon,ProfExe,12,0,1,268.394238,1,26,26.24819069,IND00089
0,30900,189798,301984,DebtCon,Other,28,0,0,150.9173633,0,22,37.23650784,IND00091
1,31000,30000,72000,DebtCon,Mgr,20,2,0,127.3,1,14,,IND00093
0,31000,13542,58827,DebtCon,Other,0,0,0,92.1329084,0,6,36.25696875,IND00095
0,31100,136521,188264,DebtCon,ProfExe,1,1,0,227.6518778,2,19,38.51864488,IND00096
0,31200,15557,62847,DebtCon,Other,0,0,0,99.56044187,1,6,37.39411875,IND00098
1,31200,38352,80550,DebtCon,Mgr,21,1,0,116.4379076,0,14,35.38186329,IND00100
0,31300,33658,76624,DebtCon,Other,,,,286.6962892,0,15,40.3573739,IND00102
0,31300,119911,171916,DebtCon,ProfExe,16,0,0,140.4494714,0,16,27.6899107,IND00104
1,31500,15391,,HomeImp,,2.6,6,1,57.83333333,0,8,,IND00106
1,31500,22100,35000,DebtCon,Other,1.9,2,0,85.23333333,2,14,,IND00108
1,31500,16000,43040,DebtCon,Other,0,1,1,98.43333333,1,11,,IND00110
0,31500,49020,100700,DebtCon,Office,4,0,0,169.6890389,1,25,36.03464456,IND00112
0,31500,10879,58089,DebtCon,Other,0,0,0,94.24803572,0,5,38.66240227,IND00114
0,31500,224572,282839,DebtCon,ProfExe,7,0,1,212.7553311,0,29,16.62648898,IND00115
0,31800,34302,77481,DebtCon,Other,10,,,123.468827,,24,33.63468905,IND00117
0,31800,126316,180750,DebtCon,Mgr,14,0,0,167.8572559,2,28,42.63343718,IND00119
0,31800,125864,175163,DebtCon,Mgr,12,0,0,174.209344,2,28,40.5848115,IND00121
0,31800,226152,283022,DebtCon,ProfExe,4,0,1,209.2973763,0,29,15.73414368,IND00123
0,31800,195134,299299,DebtCon,Other,29,0,0,161.8851264,0,22,38.63702392,IND00125
0,31900,15150,61388,DebtCon,Other,1,0,0,101.8594387,1,5,37.8165708,IND00127
0,31900,83226,115509,DebtCon,Mgr,11,0,0,79.03011561,0,34,26.52185952,IND00129
0,32000,35219,76888,DebtCon,Other,9,,,110.4525208,,23,32.36421263,IND00131
0,32000,232000,36300,DebtCon,Mgr,3,0,2,206.0333333,3,50,,IND00133
1,32000,92400,215000,,Self,2.5,1,3,165.3333333,1,40,,IND00134
0,32000,22832,43358,DebtCon,Other,1,0,0,68.32898424,0,7,13.66579769,IND00136
0,32100,120725,168783,DebtCon,ProfExe,15,0,0,121.5604199,1,17,27.90222161,IND00138
0,32200,108871,151667,DebtCon,Other,11,0,0,227.4154384,0,40,40.18309857,IND00140
0,32300,28213,40515,DebtCon,Other,0,0,0,55.04424252,0,7,15.39687666,IND00142
0,32300,41877,78220,DebtCon,Other,8,,,121.9977294,,23,31.87626204,IND00144
0,32500,193409,297294,DebtCon,Other,30,0,0,150.7998535,0,22,40.59278045,IND00146
0,32500,232057,286938,DebtCon,ProfExe,15,0,1,249.9549333,2,26,25.25477175,IND00148
0,32600,17918,40000,DebtCon,Mgr,7,0,0,45.66666667,0,7,,IND00150
0,32600,233216,38583,DebtCon,Mgr,4,0,1,226.1469888,2,49,40.22218286,IND00152
0,32700,39796,77819,DebtCon,Other,,,,294.4306958,0,15,40.23707296,IND00153
0,32800,189564,296728,DebtCon,Other,27,0,0,155.5368967,0,23,38.05331686,IND00155
0,32800,37231,80347,DebtCon,Other,9,,,113.9365929,,24,32.17001962,IND00157
0,32900,232792,293949,DebtCon,ProfExe,13,0,1,275.6958052,1,26,27.87825784,IND00159
1,32900,,55657,,,1,1,3,210.0122648,10,15,1.909225163,IND00161
0,32900,9200,66056,DebtCon,Other,0,0,0,107.6734382,1,6,37.18955165,IND00163
0,33000,18026,57436,DebtCon,Other,0,0,0,94.11896805,0,5,37.74993373,IND00165
0,33000,232113,46286,DebtCon,Mgr,3,0,1,214.3529578,2,50,42.51200002,IND00167
1,33000,153000,164000,DebtCon,Office,9,0,0,117.6666667,4,32,,IND00169
0,33000,138000,190000,DebtCon,ProfExe,22,0,0,188.1666667,1,22,,IND00171
0,33000,227543,289091,DebtCon,ProfExe,3,0,0,203.9415862,0,29,17.42563348,IND00172
0,33200,195971,298682,DebtCon,Other,29,0,0,138.5666478,0,22,39.88756232,IND00174
0,33200,119049,175867,DebtCon,ProfExe,17,0,0,112.4677853,0,16,28.51781662,IND00176
0,33500,37843,80771,DebtCon,Other,10,,,107.9971112,,23,33.96233051,IND00178
0,33500,18804,43982,DebtCon,Mgr,7,0,0,46.76290645,0,6,34.98037124,IND00180
0,33600,233630,284049,DebtCon,ProfExe,4,0,0,218.9936962,0,30,14.07235376,IND00182
0,33700,12512,42634,DebtCon,Other,28,0,0,184.134954,0,15,42.48237422,IND00184
0,33700,147522,198737,DebtCon,ProfExe,20,0,0,188.1493561,1,21,37.30853626,IND00186
0,33700,83471,133221,DebtCon,Mgr,29,0,0,334.5812066,0,19,39.09556626,IND00188
0,33800,15648,43726,DebtCon,Other,29,0,0,198.4511737,0,14,42.51197505,IND00190
0,34000,121625,169369,DebtCon,ProfExe,15,0,0,112.3149971,0,17,28.99431237,IND00191
0,34000,57025,103563,DebtCon,Office,3,0,0,173.4941319,2,24,36.91389765,IND00193
0,34100,241545,42189,DebtCon,Mgr,1,0,2,196.5542212,3,50,42.04270618,IND00195
0,34100,241931,36486,DebtCon,Mgr,1,0,2,196.0088316,3,50,42.45858179,IND00197
0,34300,89000,137000,DebtCon,Other,12,0,0,63.93333333,1,36,,IND00199
1,34400,155536,169503,DebtCon,Office,10,0,0,107.7099227,4,32,58.8269296,IND00201
1,34600,169960,224716,DebtCon,Mgr,2,0,0,182.0684611,2,21,32.71020486,IND00203
0,34600,27851,42623,DebtCon,Mgr,6,0,0,45.92716617,0,7,35.13109271,IND00205
0,34600,143542,195327,DebtCon,ProfExe,23,0,0,174.6353487,1,22,37.44738401,IND00207
0,34700,81688,131993,DebtCon,Mgr,27,0,0,327.4923598,0,19,41.21264082,IND00209
0,34800,138680,190729,DebtCon,ProfExe,21,0,0,198.1233342,0,21,35.57723925,IND00210
0,34900,121550,174507,DebtCon,ProfExe,17,0,0,110.9431095,1,17,30.69930302,IND00212
1,35000,227000,316000,HomeImp,ProfExe,3,0,0,160.2666667,1,25,,IND00214
0,35000,197906,265000,DebtCon,ProfExe,4,0,0,246.5666667,0,32,,IND00216
0,35200,234682,37079,DebtCon,Mgr,2,0,1,216.6666372,2,50,40.41005141,IND00218
0,35200,239987,43028,DebtCon,Mgr,2,0,1,210.1890052,3,49,41.33662673,IND00220
0,35300,83439,134691,DebtCon,Mgr,30,0,0,355.8060308,0,20,41.88307125,IND00222
0,35500,142713,196335,DebtCon,ProfExe,21,0,0,191.8661175,1,22,35.64744257,IND00224
0,35600,20552,46697,DebtCon,Mgr,7,0,0,45.14448683,0,6,36.06282742,IND00226
0,35800,207312,271738,DebtCon,ProfExe,4,0,0,228.8020074,0,32,32.68199935,IND00228
0,35800,93309,137370,DebtCon,Other,12,0,0,70.02470469,0,36,41.86164685,IND00229
0,36000,204292,268436,DebtCon,ProfExe,3,0,0,243.2954303,0,31,30.93897745,IND00231
0,36000,145908,190303,DebtCon,ProfExe,20,0,0,179.7192455,0,21,38.60076499,IND00233
0,36100,94801,146627,DebtCon,Other,11,0,0,64.37879289,1,36,40.23487119,IND00235
0,36200,38010,59111,DebtCon,Other,,0,0,,6,0,31.33214149,IND00237
0,36300,22431,42834,DebtCon,Mgr,6,0,0,50.41959435,0,6,33.41614827,IND00239
0,36300,25867,43823,DebtCon,Mgr,6,0,0,56.12733917,0,6,33.67673955,IND00241
0,36400,86853,131508,DebtCon,Mgr,30,0,0,349.6943994,0,19,40.10703136,IND00243
0,36400,204419,268745,DebtCon,ProfExe,4,0,0,267.920922,0,31,32.74759312,IND00245
0,37000,34085,70596,DebtCon,ProfExe,3,0,0,195.3633838,2,18,25.59242395,IND00247
0,37000,36910,58338,DebtCon,Other,,0,0,,7,0,34.89158459,IND00248
0,37200,205922,267238,DebtCon,ProfExe,2,1,0,238.2114799,0,32,31.62284354,IND00250
0,37400,96798,145550,DebtCon,Other,12,0,0,63.90167695,1,35,40.59485173,IND00252
0,37500,111248,159739,DebtCon,Other,,0,0,260.0814842,2,13,36.39334812,IND00254
0,37700,141260,205493,HomeImp,ProfExe,5,0,0,148.1372394,0,31,34.3029739,IND00256
0,37800,31214,58282,DebtCon,Other,,0,0,,7,0,34.22618958,IND00258
0,37800,111412,166682,DebtCon,Other,,0,0,251.9567829,3,14,34.88341094,IND00260
0,38000,58200,108000,DebtCon,Mgr,16,0,1,195.8333333,0,22,,IND00262
1,38000,24447,,DebtCon,Office,3,0,4,134.9,2,25,,IND00264
0,38000,97759,139899,DebtCon,Other,11,0,0,62.85866966,1,36,41.78849218,IND00266
1,38000,94083,132791,DebtCon,Self,10,0,1,212.992728,0,64,62.80173209,IND00267
0,38100,204071,270794,DebtCon,ProfExe,3,0,0,230.3985765,0,32,31.36973939,IND00269
0,38100,33446,73289,DebtCon,ProfExe,5,0,0,180.847815,1,18,23.82041534,IND00271
0,38100,67559,113024,DebtCon,Mgr,16,0,0,190.6766714,0,22,40.23960964,IND00273
0,38100,93544,142231,DebtCon,Other,11,0,0,55.10985031,0,36,41.2954003,IND00275
0,38200,128081,196037,DebtCon,Mgr,,0,0,197.8654921,0,24,32.56785691,IND00277
0,38300,93255,144457,DebtCon,Other,10,0,0,73.65685393,1,36,41.93949606,IND00279
0,38400,31458,71821,DebtCon,ProfExe,4,0,0,191.9755584,2,17,24.98536247,IND00281
0,38600,136879,191860,DebtCon,Mgr,,1,0,185.3149451,0,25,35.05916323,IND00283
1,38700,,60000,DebtCon,Other,0,0,0,235.3666667,1,15,,IND00285
1,38700,119847,162365,HomeImp,ProfExe,13,0,0,149.8027955,0,39,47.91511242,IND00286
0,38900,198749,270751,DebtCon,ProfExe,4,0,0,245.8954444,0,32,29.62236869,IND00288
0,38900,200731,269450,DebtCon,ProfExe,3,0,0,237.3442966,0,32,29.2944879,IND00290
0,39000,36335,50704,DebtCon,Other,,0,0,,7,0,31.2443985,IND00292
1,39000,3372,41500,HomeImp,ProfExe,4.3,0,0,326.6666667,6,15,,IND00294
0,39100,128996,195061,DebtCon,Mgr,,1,0,167.6645086,0,25,31.80559628,IND00296
0,39100,68135,108723,DebtCon,Mgr,15,0,1,193.6861891,0,22,38.57899271,IND00298
0,39500,30972,70545,DebtCon,ProfExe,3,0,0,197.4524289,2,17,25.36055735,IND00300
0,39500,132485,192838,DebtCon,Mgr,,1,0,176.1238814,0,24,31.7374782,IND00302
0,39500,68117,117084,DebtCon,Mgr,15,0,0,198.0997869,0,21,40.2048745,IND00304
0,39600,134552,193455,DebtCon,Mgr,,0,0,185.1938366,0,25,33.2179617,IND00305
0,39700,59360,117186,DebtCon,Mgr,16,0,1,203.1399683,0,22,40.13809045,IND00307
0,40000,362000,465000,HomeImp,ProfExe,3,0,0,313.4666667,4,15,,IND00309
1,40000,53543,,DebtCon,Other,3.5,1,8,159.3,2,39,,IND00311
1,40000,4742,,DebtCon,Mgr,5,7,1,304.3666667,6,21,,IND00313
1,40000,,850000,HomeImp,Other,17,0,0,186.6666667,1,24,,IND00315
0,40000,145351,208657,HomeImp,ProfExe,3,0,0,153.8265438,0,31,36.09992698,IND00317
0,40300,369874,467112,HomeImp,ProfExe,2,0,0,328.1988938,4,15,40.79992141,IND00319
0,40400,63131,109395,DebtCon,Mgr,14,0,0,198.4484187,0,21,39.55593621,IND00321
0,40600,362909,466731,HomeImp,ProfExe,4,0,0,305.8124192,4,14,42.93033947,IND00323
0,40700,150283,208676,HomeImp,ProfExe,5,0,0,152.1022715,0,31,36.90999415,IND00324
0,40700,11541,64714,HomeImp,Office,,1,0,298.6485317,0,19,16.5302805,IND00326
0,40900,149281,202877,HomeImp,ProfExe,4,0,0,156.783069,0,30,34.41651981,IND00328
0,40900,64674,111877,DebtCon,Mgr,15,0,0,201.7363729,0,21,40.45600987,IND00330
0,41100,129281,194500,DebtCon,Mgr,,1,0,197.4320691,0,25,32.51476871,IND00332
0,41100,59463,112626,DebtCon,Mgr,16,0,0,210.2039695,0,22,40.4395557,IND00334
0,41400,,46000,DebtCon,Other,,6,,112.7960318,,20,,IND00336
0,41800,5143,67205,HomeImp,Office,,0,0,317.924784,0,18,14.85334107,IND00338
0,41800,363737,469748,HomeImp,ProfExe,4,0,0,327.7437552,4,14,43.80929207,IND00340
0,42200,,55578,DebtCon,Other,,6,,115.8781891,,20,28.23841231,IND00342
0,42300,22434,65893,DebtCon,Other,18,0,0,205.5336428,1,31,43.22866458,IND00343
1,42400,220757,297444,DebtCon,ProfExe,30,0,0,237.5898022,1,25,44.47109904,IND00345
0,42800,7382,71331,HomeImp,Office,,0,0,321.7808575,0,19,16.54506284,IND00347
1,42800,9133,44083,HomeImp,ProfExe,5,0,0,333.9133736,5,15,13.41782225,IND00349
0,42900,8117,66731,HomeImp,Office,,0,0,315.2548189,0,19,13.31235591,IND00351
0,42900,101731,155688,DebtCon,Other,14,,1,235.352057,3,30,43.18142449,IND00353
0,43200,120310,178938,DebtCon,Self,10,0,0,196.2815792,0,5,40.16548813,IND00355
0,43200,15635,60925,DebtCon,Other,19,0,0,212.1152801,0,30,40.46067582,IND00357
1,43500,,855909,HomeImp,Other,16,0,0,196.4036364,0,23,42.98540838,IND00359
0,43900,5149,67021,HomeImp,Office,,0,0,317.4093049,0,18,16.14568887,IND00361
0,44500,,50696,DebtCon,Other,,5,,128.6563934,,20,28.18713999,IND00362
1,45000,47321,115000,DebtCon,Other,,0,1,130.3,0,22,,IND00364
0,45000,87000,151000,DebtCon,Other,16,0,0,223.2,8,19,,IND00366
0,46200,117227,174882,DebtCon,Self,12,0,0,195.6411868,0,5,40.62161928,IND00368
1,46300,39800,41600,DebtCon,Other,,0,0,111.6,1,3,,IND00370
0,46700,,81114,HomeImp,Office,10,0,0,295.7343915,0,12,33.415153,IND00372
0,46900,91672,158953,DebtCon,Other,16,0,0,221.1323632,8,19,38.10922752,IND00374
0,47100,48062,107824,HomeImp,Self,9,0,0,203.6866984,2,35,41.5263174,IND00376
0,47600,39364,108232,HomeImp,Self,9,0,0,199.3332859,2,35,40.18942197,IND00378
0,47700,93909,154158,DebtCon,Other,14,0,0,227.2282602,8,19,41.33812472,IND00380
1,47800,47354,119244,DebtCon,Other,,0,1,128.0510907,0,21,,IND00381
0,48000,41392,106075,HomeImp,Self,8,0,0,203.0888209,2,35,38.63382732,IND00383
0,48800,47476,105332,HomeImp,Self,9,0,0,194.1389185,3,36,40.65343467,IND00385
0,48900,41260,102771,HomeImp,Self,8,0,0,192.2261774,3,35,41.21871452,IND00387
0,49200,40694,69777,DebtCon,Office,3,1,,205.1048824,0,16,30.21490434,IND00389
0,49300,40724,102546,HomeImp,Self,6,0,0,211.4493138,1,36,39.03767909,IND00391
0,49800,44462,102203,HomeImp,Self,8,0,0,207.5640502,3,37,40.30286769,IND00393
0,50000,43689,104139,HomeImp,Self,9,0,0,219.4172391,2,35,38.55938906,IND00395
1,50000,69400,163000,HomeImp,Other,1.3,0,1,103.1333333,,13,,IND00397
0,50000,,78703,HomeImp,Self,10,0,0,179.5666667,1,22,,IND00399
1,50000,26976,,DebtCon,Mgr,8.3,1,0,111.6,1,6,,IND00400
1,50000,167000,245000,HomeImp,Self,22,1,7,267.9,2,24,,IND00402
1,50000,80286,145000,DebtCon,Other,12,,1,178.7665994,0,35,,IND00404
1,50000,160000,235000,DebtCon,ProfExe,0.3,0,0,184.7,0,41,,IND00406
0,50100,35910,64042,DebtCon,Office,4,0,,187.3935802,1,16,30.42924665,IND00408
0,50100,,85756,HomeImp,Other,,0,0,348.7860099,0,6,23.21980601,IND00410
1,50200,34668,,DebtCon,Mgr,7,1,0,117.6825478,1,5,36.72448606,IND00412
1,50200,197770,271676,DebtCon,Mgr,16,0,0,146.8625413,1,20,42.9265802,IND00414
1,50400,168561,244322,DebtCon,Office,16,0,1,184.5232854,3,47,47.41737605,IND00416
0,50700,,83365,HomeImp,Self,9,0,0,190.229251,0,21,25.65597685,IND00418
0,50800,,86207,HomeImp,Self,9,0,0,167.8236105,0,21,26.65051224,IND00419
0,50900,,85196,HomeImp,Other,,0,0,351.4508781,0,6,21.59548,IND00421
0,50900,53334,63298,DebtCon,Office,12,0,0,106.6882892,1,25,37.31209736,IND00423
0,51300,,85255,HomeImp,Self,10,0,0,166.7279349,0,22,26.57262502,IND00425
0,51400,,79910,HomeImp,Self,13,1,0,169.9121678,0,21,26.25179842,IND00427
0,51500,,90003,HomeImp,Other,,0,0,347.8025143,0,7,25.32400193,IND00429
0,51600,38900,63292,DebtCon,Office,6,1,,182.5208964,1,15,32.82312065,IND00431
0,51700,181000,255026,DebtCon,ProfExe,6,0,0,253.7420986,1,33,40.01760328,IND00433
0,52300,,84584,HomeImp,Other,,1,0,350.9209963,0,7,24.35530425,IND00435
0,52400,27234,83482,HomeImp,Other,2,2,0,250.6140239,6,14,40.54824598,IND00437
0,52700,23905,82670,HomeImp,Other,4,2,0,253.3513018,7,14,42.83695513,IND00438
0,53500,179116,257688,DebtCon,ProfExe,5,0,0,232.5959521,1,33,39.78989915,IND00440
0,53700,,84205,HomeImp,Other,,0,0,339.6656147,0,7,22.63994036,IND00442
0,53700,24158,82627,HomeImp,Other,2,2,0,250.6665426,6,14,43.26837545,IND00444
1,53800,82324,154409,DebtCon,Other,10,,1,157.4840113,0,34,41.65904448,IND00446
0,53800,,81322,HomeImp,Self,9,0,0,171.4475547,0,22,24.70906036,IND00448
0,58000,39436,75446,DebtCon,Other,2,0,0,102.2093582,0,20,30.16455356,IND00450
0,58100,42615,70584,DebtCon,Other,4,0,0,102.2991169,0,20,28.52576894,IND00452
0,58900,40100,70672,DebtCon,Other,3,0,0,112.3195141,0,20,30.38843059,IND00454
0,59800,42069,72082,DebtCon,Other,4,0,0,78.40407309,0,21,29.01621726,IND00456
1,60000,86573,159920,DebtCon,ProfExe,7,0,5,332.7333333,3,22,,IND00457
0,60500,40669,70207,DebtCon,Other,3,0,0,96.26606796,0,21,29.36696636,IND00459
1,61400,46126,83800,,Other,33,0,1,339.9,1,23,,IND00461
0,62500,124491,198338,DebtCon,ProfExe,10,0,0,324.3207318,1,26,38.06975144,IND00463
0,62900,119903,201928,DebtCon,ProfExe,9,0,0,297.3074808,1,25,37.63650245,IND00465
1,63300,202000,281000,DebtCon,ProfExe,2,0,0,99.43333333,2,21,,IND00467
0,63900,62200,140030,HomeImp,Office,10,0,1,126.8,0,12,,IND00469
0,65200,63338,148871,HomeImp,Office,11,0,0,124.2430768,0,12,41.44401078,IND00471
0,66000,62296,143982,HomeImp,Office,12,0,1,121.3494427,0,10,41.6125057,IND00473
0,68700,197356,291242,DebtCon,Self,10,0,0,217.8016474,2,24,29.42305804,IND00475
0,69700,192163,293901,DebtCon,Self,10,0,0,222.1475256,2,24,29.03823599,IND00476
0,69700,191972,294367,DebtCon,Self,10,0,0,230.7056134,2,25,28.20187051,IND00478
0,70300,197761,294169,DebtCon,Self,9,0,0,212.2397249,2,24,28.90707333,IND00480
1,76500,38206,90000,DebtCon,Other,12,0,0,134.9,0,26,,IND00482
1,77200,83962,215000,HomeImp,Self,8,1,2,71.53313192,3,14,,IND00484
0,78400,13900,102910,HomeImp,,27,0,1,138,0,14,,IND00486
0,79200,22940,110114,HomeImp,,28,0,1,144.6161263,0,13,32.36651159,IND00488
0,80300,20370,109127,HomeImp,,27,0,1,142.1743004,0,13,33.46876324,IND00490
0,80600,16337,109370,HomeImp,,28,0,0,137.4399914,0,14,34.20200503,IND00492
0,88500,50240,94687,DebtCon,Other,16,0,0,214.4262056,0,16,34.75115835,IND00494
0,89000,54576,92937,DebtCon,Other,16,0,0,208.6920698,0,15,35.85997068,IND00495
